MOT;Occurence;Frequence
opposera;2;3.39685451272122E-5
manquent;2;3.39685451272122E-5
sangsue;2;3.39685451272122E-5
connu;10;1.69842725636061E-4
désirs;5;8.49213628180305E-5
récemment;2;3.39685451272122E-5
gardés;2;3.39685451272122E-5
faudrait;5;8.49213628180305E-5
suffisant;4;6.79370902544244E-5
garder;8;1.358741805088488E-4
chat;3;5.0952817690818304E-5
dynastique;2;3.39685451272122E-5
grandiose;4;6.79370902544244E-5
permanent;2;3.39685451272122E-5
centaines;18;3.057169061449098E-4
nationale;65;0.0011039777166343965
maintenue;2;3.39685451272122E-5
subordonné;2;3.39685451272122E-5
confirmer;3;5.0952817690818304E-5
développée;6;1.0190563538163661E-4
germes;4;6.79370902544244E-5
obus;6;1.0190563538163661E-4
résultait;6;1.0190563538163661E-4
visage;6;1.0190563538163661E-4
fourbe;3;5.0952817690818304E-5
morbides;4;6.79370902544244E-5
nouveaux;22;3.7365399639933424E-4
réparer;4;6.79370902544244E-5
interminables;5;8.49213628180305E-5
allemands;105;0.0017833486191786406
organe;6;1.0190563538163661E-4
imputer;4;6.79370902544244E-5
conscients;4;6.79370902544244E-5
saurait;14;2.377798158904854E-4
juif;161;0.0027344678827405824
suspendre;2;3.39685451272122E-5
très;127;0.0021570026155779748
nous-mêmes;2;3.39685451272122E-5
malencontreuse;2;3.39685451272122E-5
électronique;3;5.0952817690818304E-5
apporter;5;8.49213628180305E-5
exclusivement;20;3.39685451272122E-4
oreille;2;3.39685451272122E-5
romains;2;3.39685451272122E-5
neutres;2;3.39685451272122E-5
employé;9;1.528584530724549E-4
inventeur;2;3.39685451272122E-5
heureux;11;1.8682699819966712E-4
caniche;2;3.39685451272122E-5
fouet;3;5.0952817690818304E-5
politiques;59;0.0010020720812527598
restreint;2;3.39685451272122E-5
importe;14;2.377798158904854E-4
pareilles;11;1.8682699819966712E-4
néfastes;5;8.49213628180305E-5
camps;11;1.8682699819966712E-4
posséder;4;6.79370902544244E-5
horreur;5;8.49213628180305E-5
envoyés;4;6.79370902544244E-5
envoyer;5;8.49213628180305E-5
balayés;2;3.39685451272122E-5
traitement;4;6.79370902544244E-5
viendrait;2;3.39685451272122E-5
cigogne;2;3.39685451272122E-5
entreprennent;3;5.0952817690818304E-5
colons;2;3.39685451272122E-5
point;202;0.003430823057848432
début;37;6.284180848534258E-4
général;48;8.152450830530929E-4
attribue;4;6.79370902544244E-5
durer;5;8.49213628180305E-5
dures;3;5.0952817690818304E-5
durée;14;2.377798158904854E-4
poing;5;8.49213628180305E-5
économiques;29;4.925439043445769E-4
philosophes;2;3.39685451272122E-5
ligne;9;1.528584530724549E-4
membre;6;1.0190563538163661E-4
nostalgie;2;3.39685451272122E-5
chef;60;0.0010190563538163661
alternative;2;3.39685451272122E-5
espérer;12;2.0381127076327322E-4
parvenir;14;2.377798158904854E-4
amères;3;5.0952817690818304E-5
processus;8;1.358741805088488E-4
acquiert;2;3.39685451272122E-5
abondamment;2;3.39685451272122E-5
opposent;3;5.0952817690818304E-5
éternité;5;8.49213628180305E-5
européenne;3;5.0952817690818304E-5
impériale;4;6.79370902544244E-5
audace;3;5.0952817690818304E-5
composaient;3;5.0952817690818304E-5
colomb;2;3.39685451272122E-5
cher;9;1.528584530724549E-4
hofbraühaus;3;5.0952817690818304E-5
libérer;2;3.39685451272122E-5
sociales;23;3.906382689629403E-4
égale;9;1.528584530724549E-4
approfondie;5;8.49213628180305E-5
armées;3;5.0952817690818304E-5
passons;2;3.39685451272122E-5
communistes;2;3.39685451272122E-5
reconnaissaient;2;3.39685451272122E-5
dansé;3;5.0952817690818304E-5
hommes;195;0.0033119331499031897
importait;3;5.0952817690818304E-5
pleine;20;3.39685451272122E-4
serre;2;3.39685451272122E-5
aptes;3;5.0952817690818304E-5
navires;4;6.79370902544244E-5
kampf;17;2.8873263358130373E-4
coûté;2;3.39685451272122E-5
préparatifs;2;3.39685451272122E-5
rencontrer;2;3.39685451272122E-5
corporelle;4;6.79370902544244E-5
prime;2;3.39685451272122E-5
bataille;19;3.227011787085159E-4
contient;2;3.39685451272122E-5
pleins;9;1.528584530724549E-4
souffle;2;3.39685451272122E-5
bornée;4;6.79370902544244E-5
insufflé;2;3.39685451272122E-5
loyal;2;3.39685451272122E-5
active;9;1.528584530724549E-4
accroissement;18;3.057169061449098E-4
relevée;2;3.39685451272122E-5
court;6;1.0190563538163661E-4
cours;68;0.001154930534325215
population;28;4.755596317809708E-4
éveil;2;3.39685451272122E-5
insanités;2;3.39685451272122E-5
réussisse;2;3.39685451272122E-5
route;17;2.8873263358130373E-4
mettant;4;6.79370902544244E-5
relever;6;1.0190563538163661E-4
dommage;4;6.79370902544244E-5
millions;50;8.49213628180305E-4
borner;2;3.39685451272122E-5
bornés;5;8.49213628180305E-5
éviter;16;2.717483610176976E-4
gardent;2;3.39685451272122E-5
corporelles;2;3.39685451272122E-5
opportunité;6;1.0190563538163661E-4
calme;16;2.717483610176976E-4
regarder;8;1.358741805088488E-4
telle;77;0.0013077889873976698
anciennes;11;1.8682699819966712E-4
sionisme;2;3.39685451272122E-5
susceptibles;5;8.49213628180305E-5
profanes;2;3.39685451272122E-5
atteint;26;4.415910866537586E-4
étudiants;3;5.0952817690818304E-5
brasserie;3;5.0952817690818304E-5
soif;2;3.39685451272122E-5
frontières;9;1.528584530724549E-4
criminels;10;1.69842725636061E-4
calomnies;5;8.49213628180305E-5
rappelait;2;3.39685451272122E-5
lettres;8;1.358741805088488E-4
tonnerre;3;5.0952817690818304E-5
gourdin;2;3.39685451272122E-5
là-dedans;2;3.39685451272122E-5
bolcheviste;2;3.39685451272122E-5
croyaient;4;6.79370902544244E-5
déforme;2;3.39685451272122E-5
elle-même;42;7.133394476714562E-4
écrivains;3;5.0952817690818304E-5
femmes;13;2.207955433268793E-4
stupide;8;1.358741805088488E-4
parvenu;7;1.188899079452427E-4
démocrate;4;6.79370902544244E-5
affirmation;6;1.0190563538163661E-4
anglaise;3;5.0952817690818304E-5
tumultueux;2;3.39685451272122E-5
matériel;9;1.528584530724549E-4
infranchissable;2;3.39685451272122E-5
vanité;2;3.39685451272122E-5
atteindre;26;4.415910866537586E-4
rattachent;2;3.39685451272122E-5
déverser;2;3.39685451272122E-5
soi-;2;3.39685451272122E-5
atteindra;3;5.0952817690818304E-5
étions;10;1.69842725636061E-4
phénomène;18;3.057169061449098E-4
approfondit;2;3.39685451272122E-5
absurdes;2;3.39685451272122E-5
rêveries;3;5.0952817690818304E-5
soupçonne;2;3.39685451272122E-5
procurer;4;6.79370902544244E-5
passions;4;6.79370902544244E-5
adversaires;20;3.39685451272122E-4
modeste;11;1.8682699819966712E-4
destructeur;3;5.0952817690818304E-5
naissent;2;3.39685451272122E-5
questions;47;7.982608104894867E-4
achetai;2;3.39685451272122E-5
rapidité;4;6.79370902544244E-5
promise;2;3.39685451272122E-5
oxenstiern;2;3.39685451272122E-5
fougue;2;3.39685451272122E-5
ultérieur;2;3.39685451272122E-5
souveraineté;6;1.0190563538163661E-4
mein;17;2.8873263358130373E-4
populaires;17;2.8873263358130373E-4
ignorer;4;6.79370902544244E-5
fallait;50;8.49213628180305E-4
trait;4;6.79370902544244E-5
désintéressés;2;3.39685451272122E-5
désintéresser;2;3.39685451272122E-5
camarades;19;3.227011787085159E-4
certaines;15;2.5476408845409153E-4
tribut;3;5.0952817690818304E-5
train;8;1.358741805088488E-4
soumises;2;3.39685451272122E-5
trouvera;10;1.69842725636061E-4
traître;2;3.39685451272122E-5
autrement;29;4.925439043445769E-4
étapes;2;3.39685451272122E-5
simplement;30;5.095281769081831E-4
probité;2;3.39685451272122E-5
créer;14;2.377798158904854E-4
contaminer;2;3.39685451272122E-5
nuisible;10;1.69842725636061E-4
soir;7;1.188899079452427E-4
germaniques;5;8.49213628180305E-5
vision;2;3.39685451272122E-5
philosophiques;5;8.49213628180305E-5
arrivèrent;4;6.79370902544244E-5
sérieusement;16;2.717483610176976E-4
soin;8;1.358741805088488E-4
immédiate;3;5.0952817690818304E-5
symbolique;2;3.39685451272122E-5
justement;24;4.0762254152654643E-4
apprît;2;3.39685451272122E-5
sentais;3;5.0952817690818304E-5
incliner;3;5.0952817690818304E-5
affaiblissement;6;1.0190563538163661E-4
engendrer;2;3.39685451272122E-5
sentait;7;1.188899079452427E-4
appris;28;4.755596317809708E-4
sourire;2;3.39685451272122E-5
heureusement;3;5.0952817690818304E-5
cédant;3;5.0952817690818304E-5
envahit;2;3.39685451272122E-5
puissante;10;1.69842725636061E-4
manifestent;3;5.0952817690818304E-5
univers;8;1.358741805088488E-4
encrier;2;3.39685451272122E-5
rarement;11;1.8682699819966712E-4
demeurais;2;3.39685451272122E-5
mettait;8;1.358741805088488E-4
demeurait;3;5.0952817690818304E-5
partisans;30;5.095281769081831E-4
pèche;10;1.69842725636061E-4
trou;2;3.39685451272122E-5
santé;13;2.207955433268793E-4
insouciance;2;3.39685451272122E-5
connaissances;17;2.8873263358130373E-4
passés;4;6.79370902544244E-5
équilibre;3;5.0952817690818304E-5
parviennent;3;5.0952817690818304E-5
passer;24;4.0762254152654643E-4
exposés;3;5.0952817690818304E-5
tigre;2;3.39685451272122E-5
exposer;7;1.188899079452427E-4
choc;2;3.39685451272122E-5
peines;3;5.0952817690818304E-5
exposée;2;3.39685451272122E-5
passée;5;8.49213628180305E-5
goethe;5;8.49213628180305E-5
décadents;5;8.49213628180305E-5
militaires;6;1.0190563538163661E-4
asie;2;3.39685451272122E-5
idiot;2;3.39685451272122E-5
reposait;3;5.0952817690818304E-5
affecté;2;3.39685451272122E-5
grève;13;2.207955433268793E-4
coups;11;1.8682699819966712E-4
parlement;47;7.982608104894867E-4
subsiste;2;3.39685451272122E-5
triste;12;2.0381127076327322E-4
régression;2;3.39685451272122E-5
fournit;7;1.188899079452427E-4
fournir;5;8.49213628180305E-5
hui;86;0.0014606474404701246
président;10;1.69842725636061E-4
émettait;2;3.39685451272122E-5
schoenerer;13;2.207955433268793E-4
ouverte;5;8.49213628180305E-5
nouveau;102;0.0017323958014878224
sombres;2;3.39685451272122E-5
payer;4;6.79370902544244E-5
égalité;4;6.79370902544244E-5
vivais;3;5.0952817690818304E-5
mirage;2;3.39685451272122E-5
déchaînés;3;5.0952817690818304E-5
religions;2;3.39685451272122E-5
action;55;9.341349909983356E-4
soupçonner;2;3.39685451272122E-5
exprimer;7;1.188899079452427E-4
tranchée;3;5.0952817690818304E-5
espace;3;5.0952817690818304E-5
prédominance;2;3.39685451272122E-5
magnifique;10;1.69842725636061E-4
cherchent;7;1.188899079452427E-4
conformément;4;6.79370902544244E-5
limitant;2;3.39685451272122E-5
fumées;2;3.39685451272122E-5
ridicule;18;3.057169061449098E-4
marrons;2;3.39685451272122E-5
dénigrent;2;3.39685451272122E-5
surcroît;5;8.49213628180305E-5
fermement;6;1.0190563538163661E-4
trancher;3;5.0952817690818304E-5
tranches;3;5.0952817690818304E-5
véritablement;26;4.415910866537586E-4
singe;3;5.0952817690818304E-5
établie;2;3.39685451272122E-5
repos;7;1.188899079452427E-4
disparaît;4;6.79370902544244E-5
localités;6;1.0190563538163661E-4
impression;21;3.566697238357281E-4
exploite;3;5.0952817690818304E-5
facteur;5;8.49213628180305E-5
bienfaits;3;5.0952817690818304E-5
plaintes;3;5.0952817690818304E-5
humiliantes;2;3.39685451272122E-5
personnifie;2;3.39685451272122E-5
entreprises;7;1.188899079452427E-4
diapason;2;3.39685451272122E-5
inouïe;5;8.49213628180305E-5
éliminer;5;8.49213628180305E-5
ingénieur;4;6.79370902544244E-5
fossé;4;6.79370902544244E-5
démontrée;3;5.0952817690818304E-5
sensibilité;5;8.49213628180305E-5
période;14;2.377798158904854E-4
loisir;2;3.39685451272122E-5
désormais;23;3.906382689629403E-4
démontrer;2;3.39685451272122E-5
fautes;9;1.528584530724549E-4
fanatisme;10;1.69842725636061E-4
électeurs;2;3.39685451272122E-5
travail;84;0.0014266788953429125
incidents;2;3.39685451272122E-5
prétendait;2;3.39685451272122E-5
altérer;2;3.39685451272122E-5
inouïs;3;5.0952817690818304E-5
élimination;2;3.39685451272122E-5
dominer;5;8.49213628180305E-5
créée;2;3.39685451272122E-5
dominés;2;3.39685451272122E-5
errements;2;3.39685451272122E-5
advint;2;3.39685451272122E-5
effondré;2;3.39685451272122E-5
coulé;3;5.0952817690818304E-5
économiquement;5;8.49213628180305E-5
ôter;2;3.39685451272122E-5
prise;19;3.227011787085159E-4
foncière;2;3.39685451272122E-5
tard;59;0.0010020720812527598
pilori;2;3.39685451272122E-5
marks;2;3.39685451272122E-5
positive;5;8.49213628180305E-5
essayé;4;6.79370902544244E-5
menu;2;3.39685451272122E-5
réfléchissant;3;5.0952817690818304E-5
équipement;2;3.39685451272122E-5
machine;7;1.188899079452427E-4
cruelle;5;8.49213628180305E-5
tardifs;3;5.0952817690818304E-5
mourir;10;1.69842725636061E-4
distingué;4;6.79370902544244E-5
mené;6;1.0190563538163661E-4
enfant;13;2.207955433268793E-4
révolutionnaires;4;6.79370902544244E-5
dessins;3;5.0952817690818304E-5
riche;2;3.39685451272122E-5
porteurs;2;3.39685451272122E-5
français;17;2.8873263358130373E-4
garnison;2;3.39685451272122E-5
soumission;3;5.0952817690818304E-5
lourdes;6;1.0190563538163661E-4
témoignage;6;1.0190563538163661E-4
édifices;6;1.0190563538163661E-4
conscience;18;3.057169061449098E-4
régnaient;2;3.39685451272122E-5
nommés;2;3.39685451272122E-5
soit-elle;2;3.39685451272122E-5
démembrement;2;3.39685451272122E-5
fini;10;1.69842725636061E-4
accepté;2;3.39685451272122E-5
solution;19;3.227011787085159E-4
appliquées;2;3.39685451272122E-5
emploie;8;1.358741805088488E-4
espérances;5;8.49213628180305E-5
servi;4;6.79370902544244E-5
fréquentation;2;3.39685451272122E-5
international;15;2.5476408845409153E-4
enfants;39;6.623866299806379E-4
disparaissent;2;3.39685451272122E-5
amènera;2;3.39685451272122E-5
utilisées;2;3.39685451272122E-5
regardent;2;3.39685451272122E-5
fils;10;1.69842725636061E-4
spécialisé;2;3.39685451272122E-5
définitive;9;1.528584530724549E-4
efforçaient;2;3.39685451272122E-5
sort;50;8.49213628180305E-4
épuisé;2;3.39685451272122E-5
problème;27;4.585753592173647E-4
expériences;4;6.79370902544244E-5
suffirent;2;3.39685451272122E-5
commençait;14;2.377798158904854E-4
paraître;13;2.207955433268793E-4
protéger;6;1.0190563538163661E-4
contagion;8;1.358741805088488E-4
flatteries;4;6.79370902544244E-5
entretenir;4;6.79370902544244E-5
kaiser;2;3.39685451272122E-5
troupe;21;3.566697238357281E-4
proclamer;5;8.49213628180305E-5
progresser;3;5.0952817690818304E-5
libres;3;5.0952817690818304E-5
comportent;2;3.39685451272122E-5
désignation;2;3.39685451272122E-5
position;38;6.454023574170318E-4
présent;41;6.963551751078502E-4
vivant;6;1.0190563538163661E-4
grand-chose;2;3.39685451272122E-5
enivrer;2;3.39685451272122E-5
obtient;2;3.39685451272122E-5
sentiment;52;8.831821733075173E-4
détacher;2;3.39685451272122E-5
conquérir;18;3.057169061449098E-4
établir;12;2.0381127076327322E-4
prive;6;1.0190563538163661E-4
troubles;3;5.0952817690818304E-5
établit;5;8.49213628180305E-5
avait-elle;2;3.39685451272122E-5
réfléchissais;3;5.0952817690818304E-5
modifia;2;3.39685451272122E-5
ancienne;20;3.39685451272122E-4
alliances;8;1.358741805088488E-4
bête;2;3.39685451272122E-5
empoisonnent;2;3.39685451272122E-5
personnages;2;3.39685451272122E-5
persécutions;2;3.39685451272122E-5
exécution;12;2.0381127076327322E-4
ville;50;8.49213628180305E-4
luttent;2;3.39685451272122E-5
brochure;9;1.528584530724549E-4
theodor;2;3.39685451272122E-5
fins;10;1.69842725636061E-4
dirigeant;2;3.39685451272122E-5
dégoût;3;5.0952817690818304E-5
anniversaire;2;3.39685451272122E-5
violemment;5;8.49213628180305E-5
cruelles;2;3.39685451272122E-5
sots;5;8.49213628180305E-5
insinuer;2;3.39685451272122E-5
répandue;2;3.39685451272122E-5
éducateurs;3;5.0952817690818304E-5
chiffre;4;6.79370902544244E-5
amélioration;5;8.49213628180305E-5
attraction;4;6.79370902544244E-5
nüremberg;5;8.49213628180305E-5
mère;18;3.057169061449098E-4
évident;8;1.358741805088488E-4
opinions;13;2.207955433268793E-4
incroyable;6;1.0190563538163661E-4
déversait;2;3.39685451272122E-5
nègre;2;3.39685451272122E-5
menées;2;3.39685451272122E-5
façons;5;8.49213628180305E-5
habitués;2;3.39685451272122E-5
nécessairement;6;1.0190563538163661E-4
utile;13;2.207955433268793E-4
rues;5;8.49213628180305E-5
anéantissement;3;5.0952817690818304E-5
inouï;3;5.0952817690818304E-5
ramener;7;1.188899079452427E-4
reconnaît;4;6.79370902544244E-5
atroce;2;3.39685451272122E-5
défaite;26;4.415910866537586E-4
populaire;29;4.925439043445769E-4
théâtre;9;1.528584530724549E-4
faisons;2;3.39685451272122E-5
contribution;2;3.39685451272122E-5
succombé;2;3.39685451272122E-5
briser;9;1.528584530724549E-4
tombait;3;5.0952817690818304E-5
ignorant;3;5.0952817690818304E-5
brisés;5;8.49213628180305E-5
pures;3;5.0952817690818304E-5
concernait;4;6.79370902544244E-5
instruire;5;8.49213628180305E-5
indispensables;3;5.0952817690818304E-5
scrupules;3;5.0952817690818304E-5
endormir;2;3.39685451272122E-5
voyons;3;5.0952817690818304E-5
fabrique;4;6.79370902544244E-5
largement;4;6.79370902544244E-5
basée;4;6.79370902544244E-5
moyens;75;0.0012738204422704576
présomption;5;8.49213628180305E-5
habitude;7;1.188899079452427E-4
mesquins;3;5.0952817690818304E-5
intention;16;2.717483610176976E-4
rude;2;3.39685451272122E-5
intacte;2;3.39685451272122E-5
biais;2;3.39685451272122E-5
solidité;6;1.0190563538163661E-4
plaisait;2;3.39685451272122E-5
fatalement;4;6.79370902544244E-5
considèrent;4;6.79370902544244E-5
conçus;3;5.0952817690818304E-5
rétablir;4;6.79370902544244E-5
réalisant;2;3.39685451272122E-5
friandises;2;3.39685451272122E-5
victoire;68;0.001154930534325215
ressources;5;8.49213628180305E-5
bases;21;3.566697238357281E-4
pièces;4;6.79370902544244E-5
supériorité;13;2.207955433268793E-4
instruits;7;1.188899079452427E-4
physiquement;4;6.79370902544244E-5
venais;2;3.39685451272122E-5
abus;2;3.39685451272122E-5
venait;9;1.528584530724549E-4
leben;2;3.39685451272122E-5
diables;2;3.39685451272122E-5
peste;20;3.39685451272122E-4
germanisme;20;3.39685451272122E-4
perspective;4;6.79370902544244E-5
éprouver;6;1.0190563538163661E-4
contribuant;3;5.0952817690818304E-5
réaction;5;8.49213628180305E-5
bribes;2;3.39685451272122E-5
aimais;2;3.39685451272122E-5
aimait;3;5.0952817690818304E-5
nettement;13;2.207955433268793E-4
françois-ferdinand;2;3.39685451272122E-5
défaillant;2;3.39685451272122E-5
face;13;2.207955433268793E-4
nationalisation;2;3.39685451272122E-5
abandon;6;1.0190563538163661E-4
alsace;2;3.39685451272122E-5
directement;11;1.8682699819966712E-4
sacrifiant;5;8.49213628180305E-5
invite;2;3.39685451272122E-5
maisons;4;6.79370902544244E-5
opération;4;6.79370902544244E-5
adverse;5;8.49213628180305E-5
particulières;7;1.188899079452427E-4
têtes;10;1.69842725636061E-4
accélérer;2;3.39685451272122E-5
exagérée;2;3.39685451272122E-5
instinct;42;7.133394476714562E-4
indéniable;2;3.39685451272122E-5
obligations;7;1.188899079452427E-4
réputation;4;6.79370902544244E-5
soldat;20;3.39685451272122E-4
sauvetage;3;5.0952817690818304E-5
convenir;5;8.49213628180305E-5
donnaient;5;8.49213628180305E-5
tinrent;2;3.39685451272122E-5
dieux;3;5.0952817690818304E-5
superficiel;6;1.0190563538163661E-4
trouvai;6;1.0190563538163661E-4
consacre;2;3.39685451272122E-5
putréfaction;2;3.39685451272122E-5
par-dessus;4;6.79370902544244E-5
tranquille;2;3.39685451272122E-5
exaltation;7;1.188899079452427E-4
fasse;4;6.79370902544244E-5
affreuse;2;3.39685451272122E-5
mutuelle;3;5.0952817690818304E-5
abaisse;4;6.79370902544244E-5
imputable;4;6.79370902544244E-5
était-elle;4;6.79370902544244E-5
collection;3;5.0952817690818304E-5
attendait;4;6.79370902544244E-5
attendais;4;6.79370902544244E-5
constitueront;4;6.79370902544244E-5
jusque;5;8.49213628180305E-5
conforme;4;6.79370902544244E-5
évidente;6;1.0190563538163661E-4
comptaient;2;3.39685451272122E-5
osait;2;3.39685451272122E-5
