MOT;Occurence;Frequence
conduites;2;2.2366110868811577E-5
suintants;3;3.3549166303217366E-5
appartiennent;3;3.3549166303217366E-5
clocher;5;5.591527717202894E-5
honneur;19;2.1247805325370998E-4
réussi;12;1.3419666521286946E-4
touchent;3;3.3549166303217366E-5
refuser;3;3.3549166303217366E-5
complice;3;3.3549166303217366E-5
affamé;2;2.2366110868811577E-5
demandes;3;3.3549166303217366E-5
demander;9;1.0064749890965209E-4
revêtu;6;6.709833260643473E-5
contour;3;3.3549166303217366E-5
diversement;3;3.3549166303217366E-5
souris;7;7.828138804084051E-5
sourit;2;2.2366110868811577E-5
obstine;2;2.2366110868811577E-5
attirer;14;1.5656277608168103E-4
lévriers;2;2.2366110868811577E-5
suffise;3;3.3549166303217366E-5
jouissent;6;6.709833260643473E-5
offrir;3;3.3549166303217366E-5
médical;5;5.591527717202894E-5
gravité;3;3.3549166303217366E-5
prix;17;1.901119423848984E-4
guérison;10;1.1183055434405789E-4
drexler;3;3.3549166303217366E-5
lie;6;6.709833260643473E-5
chapitres;4;4.4732221737623154E-5
source;17;1.901119423848984E-4
minutieuses;2;2.2366110868811577E-5
syllabes;8;8.946444347524631E-5
éloigné;4;4.4732221737623154E-5
séparation;8;8.946444347524631E-5
lit;6;6.709833260643473E-5
traversée;2;2.2366110868811577E-5
suffira;5;5.591527717202894E-5
incapables;14;1.5656277608168103E-4
pris;62;6.933494369331589E-4
rapportaient;4;4.4732221737623154E-5
suffire;3;3.3549166303217366E-5
auxquelles;5;5.591527717202894E-5
chevauchées;2;2.2366110868811577E-5
pompe;2;2.2366110868811577E-5
vivaient;5;5.591527717202894E-5
russe;2;2.2366110868811577E-5
tension;2;2.2366110868811577E-5
pauvre;23;2.5721027499133316E-4
verbal;3;3.3549166303217366E-5
prie;2;2.2366110868811577E-5
sauvage;6;6.709833260643473E-5
répandu;3;3.3549166303217366E-5
pria;5;5.591527717202894E-5
appropriés;6;6.709833260643473E-5
professionnelles;4;4.4732221737623154E-5
soviets;2;2.2366110868811577E-5
solidarité;9;1.0064749890965209E-4
tambours;3;3.3549166303217366E-5
fixée;2;2.2366110868811577E-5
page;4;4.4732221737623154E-5
incommensurable;2;2.2366110868811577E-5
fossoyeurs;2;2.2366110868811577E-5
lutter;20;2.2366110868811577E-4
luttes;11;1.2301360977846367E-4
pinson;2;2.2366110868811577E-5
aspects;2;2.2366110868811577E-5
doués;3;3.3549166303217366E-5
vigoureuse;5;5.591527717202894E-5
provoquent;2;2.2366110868811577E-5
paix;42;4.6968832824504313E-4
apparaissait;11;1.2301360977846367E-4
semblait-il;5;5.591527717202894E-5
dois;8;8.946444347524631E-5
délimité;5;5.591527717202894E-5
précis;9;1.0064749890965209E-4
rejoint;3;3.3549166303217366E-5
douée;3;3.3549166303217366E-5
pain;19;2.1247805325370998E-4
clef;3;3.3549166303217366E-5
pouvions;4;4.4732221737623154E-5
traverser;3;3.3549166303217366E-5
impies;10;1.1183055434405789E-4
niveau;34;3.802238847697968E-4
contemplatif;4;4.4732221737623154E-5
libéré;5;5.591527717202894E-5
transitoires;3;3.3549166303217366E-5
méditer;5;5.591527717202894E-5
événements;36;4.0258999563860836E-4
paie;3;3.3549166303217366E-5
merle;4;4.4732221737623154E-5
jetée;2;2.2366110868811577E-5
prévu;3;3.3549166303217366E-5
verser;2;2.2366110868811577E-5
bizarrement;3;3.3549166303217366E-5
américains;7;7.828138804084051E-5
rendant;2;2.2366110868811577E-5
jeter;10;1.1183055434405789E-4
odieux;3;3.3549166303217366E-5
prêter;4;4.4732221737623154E-5
prêtes;5;5.591527717202894E-5
reçoit;7;7.828138804084051E-5
plume;4;4.4732221737623154E-5
religieuse;29;3.243086075977679E-4
midi;3;3.3549166303217366E-5
lâcher;6;6.709833260643473E-5
lâches;6;6.709833260643473E-5
536spécifique;2;2.2366110868811577E-5
imbécile;2;2.2366110868811577E-5
lourd;4;4.4732221737623154E-5
brasier;3;3.3549166303217366E-5
fierté;5;5.591527717202894E-5
assiéger;3;3.3549166303217366E-5
figurent;2;2.2366110868811577E-5
mettent;5;5.591527717202894E-5
paraissaient;22;2.4602721955692733E-4
virtuosité;2;2.2366110868811577E-5
exceptionnellement;2;2.2366110868811577E-5
américaine;10;1.1183055434405789E-4
ébranlèrent;2;2.2366110868811577E-5
honnêteté;5;5.591527717202894E-5
lémuria;2;2.2366110868811577E-5
préoccupations;4;4.4732221737623154E-5
cultivés;2;2.2366110868811577E-5
lémurie;3;3.3549166303217366E-5
télégrammes;2;2.2366110868811577E-5
liasse;2;2.2366110868811577E-5
planète;18;2.0129499781930418E-4
chers;5;5.591527717202894E-5
orateur;13;1.4537972064727526E-4
loi;18;2.0129499781930418E-4
éloignaient;2;2.2366110868811577E-5
puanteur;5;5.591527717202894E-5
hésiter;4;4.4732221737623154E-5
priori;5;5.591527717202894E-5
centimètres;20;2.2366110868811577E-4
comète;4;4.4732221737623154E-5
pouces;2;2.2366110868811577E-5
racistes;9;1.0064749890965209E-4
formation;28;3.1312555216336205E-4
angell;70;7.828138804084052E-4
principes;25;2.795763858601447E-4
reichsrat;6;6.709833260643473E-5
lot;2;2.2366110868811577E-5
baptême;3;3.3549166303217366E-5
opposait;4;4.4732221737623154E-5
comporta;2;2.2366110868811577E-5
différemment;3;3.3549166303217366E-5
contradiction;8;8.946444347524631E-5
deviennent;9;1.0064749890965209E-4
groupements;4;4.4732221737623154E-5
député;3;3.3549166303217366E-5
aider;9;1.0064749890965209E-4
gouverner;7;7.828138804084051E-5
compromettait;2;2.2366110868811577E-5
dedans;2;2.2366110868811577E-5
accentuée;2;2.2366110868811577E-5
parvins;5;5.591527717202894E-5
existerait;4;4.4732221737623154E-5
initial;3;3.3549166303217366E-5
comporté;9;1.0064749890965209E-4
parvint;9;1.0064749890965209E-4
pignon;2;2.2366110868811577E-5
centre;37;4.137730510730142E-4
squatter;4;4.4732221737623154E-5
prof;2;2.2366110868811577E-5
absurdité;9;1.0064749890965209E-4
chère;3;3.3549166303217366E-5
savonneuse;4;4.4732221737623154E-5
accomplissement;12;1.3419666521286946E-4
politiciens;9;1.0064749890965209E-4
furtivement;3;3.3549166303217366E-5
embarras;2;2.2366110868811577E-5
contrainte;8;8.946444347524631E-5
intéressant;4;4.4732221737623154E-5
trouvâmes;2;2.2366110868811577E-5
alliance;36;4.0258999563860836E-4
autrichienne;9;1.0064749890965209E-4
judaïsation;2;2.2366110868811577E-5
seigneur;8;8.946444347524631E-5
expérience;26;2.907594412945505E-4
témoin;9;1.0064749890965209E-4
636chevaliers;6;6.709833260643473E-5
fidèles;20;2.2366110868811577E-4
sortirent;2;2.2366110868811577E-5
glissant;2;2.2366110868811577E-5
commander;3;3.3549166303217366E-5
maison;51;5.703358271546952E-4
zone;6;6.709833260643473E-5
aperçoivent;3;3.3549166303217366E-5
inscription;2;2.2366110868811577E-5
mersi;4;4.4732221737623154E-5
bourgade;2;2.2366110868811577E-5
nouvelle-zélande;9;1.0064749890965209E-4
extravagants;3;3.3549166303217366E-5
disaient-ils;3;3.3549166303217366E-5
sûreté;2;2.2366110868811577E-5
réputé;2;2.2366110868811577E-5
minutes;14;1.5656277608168103E-4
absolu;6;6.709833260643473E-5
inquiète;2;2.2366110868811577E-5
intéressé;2;2.2366110868811577E-5
sacrifice;25;2.795763858601447E-4
prague;2;2.2366110868811577E-5
telles;17;1.901119423848984E-4
passerelle;4;4.4732221737623154E-5
regrettai;2;2.2366110868811577E-5
parvient;3;3.3549166303217366E-5
extravagante;2;2.2366110868811577E-5
recevra;2;2.2366110868811577E-5
produire;14;1.5656277608168103E-4
ample;4;4.4732221737623154E-5
pénible;12;1.3419666521286946E-4
tenais;6;6.709833260643473E-5
tenait;11;1.2301360977846367E-4
cohésion;8;8.946444347524631E-5
soldats;20;2.2366110868811577E-4
realschule;11;1.2301360977846367E-4
antipathie;6;6.709833260643473E-5
utilisant;2;2.2366110868811577E-5
dons;12;1.3419666521286946E-4
paru;6;6.709833260643473E-5
produits;12;1.3419666521286946E-4
signaler;2;2.2366110868811577E-5
signalés;4;4.4732221737623154E-5
parurent;6;6.709833260643473E-5
certitude;7;7.828138804084051E-5
impérieux;3;3.3549166303217366E-5
part;82;9.170105456212746E-4
curiosité;23;2.5721027499133316E-4
affirmer;5;5.591527717202894E-5
insinue;2;2.2366110868811577E-5
devoirs;5;5.591527717202894E-5
diriger;6;6.709833260643473E-5
cyclope;5;5.591527717202894E-5
manquait;10;1.1183055434405789E-4
principal;15;1.6774583151608682E-4
relier;2;2.2366110868811577E-5
dirigée;7;7.828138804084051E-5
relief;2;2.2366110868811577E-5
souterraine;4;4.4732221737623154E-5
park;5;5.591527717202894E-5
affaiblir;6;6.709833260643473E-5
statues;5;5.591527717202894E-5
sacrifier;6;6.709833260643473E-5
étudia;2;2.2366110868811577E-5
initiés;7;7.828138804084051E-5
persuader;4;4.4732221737623154E-5
éternels;3;3.3549166303217366E-5
étudié;12;1.3419666521286946E-4
social-démocrate;5;5.591527717202894E-5
affaiblie;2;2.2366110868811577E-5
contraints;3;3.3549166303217366E-5
contemplé;6;6.709833260643473E-5
demeures;6;6.709833260643473E-5
misérables;15;1.6774583151608682E-4
produite;8;8.946444347524631E-5
importantes;9;1.0064749890965209E-4
persuadés;2;2.2366110868811577E-5
témoignages;5;5.591527717202894E-5
banals;2;2.2366110868811577E-5
apprécient;2;2.2366110868811577E-5
allai;2;2.2366110868811577E-5
avidité;3;3.3549166303217366E-5
cohérence;4;4.4732221737623154E-5
lut;2;2.2366110868811577E-5
lus;13;1.4537972064727526E-4
compassion;2;2.2366110868811577E-5
eaux;15;1.6774583151608682E-4
infernal;4;4.4732221737623154E-5
élémentaires;2;2.2366110868811577E-5
impie;4;4.4732221737623154E-5
doté;4;4.4732221737623154E-5
cramponne;2;2.2366110868811577E-5
délire;28;3.1312555216336205E-4
prophétisait;2;2.2366110868811577E-5
grotesque;18;2.0129499781930418E-4
amoureuse;2;2.2366110868811577E-5
prévention;2;2.2366110868811577E-5
provinces;3;3.3549166303217366E-5
rayer;2;2.2366110868811577E-5
soigneusement;22;2.4602721955692733E-4
sauvât;2;2.2366110868811577E-5
manifestait;7;7.828138804084051E-5
lamentablement;2;2.2366110868811577E-5
travailleurs;24;2.683933304257389E-4
trouvant;2;2.2366110868811577E-5
océans;7;7.828138804084051E-5
relative;4;4.4732221737623154E-5
convenable;4;4.4732221737623154E-5
scandale;4;4.4732221737623154E-5
touchée;2;2.2366110868811577E-5
dires;3;3.3549166303217366E-5
monté;5;5.591527717202894E-5
européennes;4;4.4732221737623154E-5
horribles;5;5.591527717202894E-5
outre;24;2.683933304257389E-4
bouclier;3;3.3549166303217366E-5
inde;3;3.3549166303217366E-5
accueille;2;2.2366110868811577E-5
mine;4;4.4732221737623154E-5
nègres;3;3.3549166303217366E-5
complices;5;5.591527717202894E-5
manquant;2;2.2366110868811577E-5
civique;2;2.2366110868811577E-5
toucher;5;5.591527717202894E-5
touchés;3;3.3549166303217366E-5
doué;14;1.5656277608168103E-4
maladif;3;3.3549166303217366E-5
inflexible;2;2.2366110868811577E-5
fière;2;2.2366110868811577E-5
fertilité;3;3.3549166303217366E-5
maladie;42;4.6968832824504313E-4
exister;10;1.1183055434405789E-4
phrases;6;6.709833260643473E-5
multiples;4;4.4732221737623154E-5
pénétrait;2;2.2366110868811577E-5
lys;12;1.3419666521286946E-4
pénétrais;2;2.2366110868811577E-5
strictement;4;4.4732221737623154E-5
impuissant;4;4.4732221737623154E-5
rattachait;2;2.2366110868811577E-5
cerveau;15;1.6774583151608682E-4
affaires;23;2.5721027499133316E-4
empoisonneurs;2;2.2366110868811577E-5
club;7;7.828138804084051E-5
durement;2;2.2366110868811577E-5
savaient;15;1.6774583151608682E-4
grosse;3;3.3549166303217366E-5
intellectuelle;19;2.1247805325370998E-4
troublant;5;5.591527717202894E-5
drapeaux;5;5.591527717202894E-5
internationalisation;3;3.3549166303217366E-5
manqua;5;5.591527717202894E-5
anormalement;2;2.2366110868811577E-5
manqué;60;6.709833260643473E-4
considérablement;7;7.828138804084051E-5
devra;15;1.6774583151608682E-4
horreurs;18;2.0129499781930418E-4
comportant;7;7.828138804084051E-5
chancelèrent;3;3.3549166303217366E-5
variés;3;3.3549166303217366E-5
occasions;3;3.3549166303217366E-5
publiquement;6;6.709833260643473E-5
faculté;12;1.3419666521286946E-4
cahier;2;2.2366110868811577E-5
celles-ci;7;7.828138804084051E-5
sociétés;11;1.2301360977846367E-4
malades;7;7.828138804084051E-5
importance;89;9.952919336621152E-4
recommence;2;2.2366110868811577E-5
dirai;2;2.2366110868811577E-5
volontés;2;2.2366110868811577E-5
recommença;2;2.2366110868811577E-5
savants;16;1.7892888695049262E-4
insensées;3;3.3549166303217366E-5
métiers;3;3.3549166303217366E-5
lui-même;94;0.0010512072108341442
miss;4;4.4732221737623154E-5
risquer;4;4.4732221737623154E-5
risques;4;4.4732221737623154E-5
applaudissements;2;2.2366110868811577E-5
maîtresse;3;3.3549166303217366E-5
débarrassé;3;3.3549166303217366E-5
savante;2;2.2366110868811577E-5
blessés;6;6.709833260643473E-5
mise;22;2.4602721955692733E-4
prince;2;2.2366110868811577E-5
roulants;2;2.2366110868811577E-5
affiche;9;1.0064749890965209E-4
hypersensitif;2;2.2366110868811577E-5
tourbillon;7;7.828138804084051E-5
perçus;2;2.2366110868811577E-5
instaurée;2;2.2366110868811577E-5
ressenti;3;3.3549166303217366E-5
considérations;20;2.2366110868811577E-4
tragédie;2;2.2366110868811577E-5
henry;5;5.591527717202894E-5
existât;2;2.2366110868811577E-5
voilà;19;2.1247805325370998E-4
effarantes…;4;4.4732221737623154E-5
voile;10;1.1183055434405789E-4
diplomatique;2;2.2366110868811577E-5
mire;2;2.2366110868811577E-5
articles;10;1.1183055434405789E-4
pays;84;9.393766564900863E-4
tombeaux;4;4.4732221737623154E-5
appels;3;3.3549166303217366E-5
division;6;6.709833260643473E-5
éternelle;15;1.6774583151608682E-4
mythes;4;4.4732221737623154E-5
combativité;2;2.2366110868811577E-5
croire;38;4.2495610650741995E-4
polarisants;2;2.2366110868811577E-5
comportait;5;5.591527717202894E-5
léger;8;8.946444347524631E-5
signes;13;1.4537972064727526E-4
incessant;7;7.828138804084051E-5
mélange;13;1.4537972064727526E-4
directrice;3;3.3549166303217366E-5
patrie;57;6.3743415976113E-4
égoïsme;8;8.946444347524631E-5
appréciation;4;4.4732221737623154E-5
détonations;2;2.2366110868811577E-5
viendront;2;2.2366110868811577E-5
idées;64;7.157155478019705E-4
dixième;2;2.2366110868811577E-5
effectif;6;6.709833260643473E-5
négligeable;2;2.2366110868811577E-5
cosmiques;4;4.4732221737623154E-5
appelé;8;8.946444347524631E-5
messages;2;2.2366110868811577E-5
travers;42;4.6968832824504313E-4
indescriptible;9;1.0064749890965209E-4
hongrie;5;5.591527717202894E-5
messager;7;7.828138804084051E-5
obscures;6;6.709833260643473E-5
rusés;2;2.2366110868811577E-5
gardant;2;2.2366110868811577E-5
éclater;5;5.591527717202894E-5
vauriens;2;2.2366110868811577E-5
enchaînement;4;4.4732221737623154E-5
rusée;3;3.3549166303217366E-5
mention;7;7.828138804084051E-5
tenter;4;4.4732221737623154E-5
recul;3;3.3549166303217366E-5
mai;5;5.591527717202894E-5
senti;4;4.4732221737623154E-5
reçue;6;6.709833260643473E-5
dévoyés;2;2.2366110868811577E-5
reçut;3;3.3549166303217366E-5
libre;21;2.3484416412252157E-4
reçus;9;1.0064749890965209E-4
surgit;5;5.591527717202894E-5
dénaturée;2;2.2366110868811577E-5
surgir;5;5.591527717202894E-5
abouti;3;3.3549166303217366E-5
tombèrent;5;5.591527717202894E-5
constituer;10;1.1183055434405789E-4
plaire;2;2.2366110868811577E-5
professeur;161;0.0018004719249393318
plaira;3;3.3549166303217366E-5
débordante;4;4.4732221737623154E-5
parler;52;5.81518882589101E-4
constituée;2;2.2366110868811577E-5
poètes;10;1.1183055434405789E-4
princes;7;7.828138804084051E-5
indiscutable;2;2.2366110868811577E-5
pourra;34;3.802238847697968E-4
déceler;2;2.2366110868811577E-5
réforme;10;1.1183055434405789E-4
interlocuteurs;3;3.3549166303217366E-5
opéra;4;4.4732221737623154E-5
trappe;5;5.591527717202894E-5
allaient;8;8.946444347524631E-5
titre;11;1.2301360977846367E-4
armes;43;4.808713836794489E-4
opère;2;2.2366110868811577E-5
distincts;3;3.3549166303217366E-5
plutôt;64;7.157155478019705E-4
traditionnel;2;2.2366110868811577E-5
complètement;71;7.93996935842811E-4
invétéré;4;4.4732221737623154E-5
poursuit;6;6.709833260643473E-5
solide;11;1.2301360977846367E-4
résidence;6;6.709833260643473E-5
terrible;42;4.6968832824504313E-4
seulement;180;0.0020129499781930417
romain;4;4.4732221737623154E-5
étalés;3;3.3549166303217366E-5
idéal;14;1.5656277608168103E-4
liste;2;2.2366110868811577E-5
amenait;2;2.2366110868811577E-5
orienter;2;2.2366110868811577E-5
appréhensions;2;2.2366110868811577E-5
frappa;2;2.2366110868811577E-5
foules;5;5.591527717202894E-5
reproches;2;2.2366110868811577E-5
lueur;10;1.1183055434405789E-4
bonnes;6;6.709833260643473E-5
voire;5;5.591527717202894E-5
frappé;8;8.946444347524631E-5
directions;2;2.2366110868811577E-5
autriche;89;9.952919336621152E-4
servir;29;3.243086075977679E-4
orientée;3;3.3549166303217366E-5
cessaient;5;5.591527717202894E-5
longueur;2;2.2366110868811577E-5
bizarres;9;1.0064749890965209E-4
constitution;6;6.709833260643473E-5
prend;18;2.0129499781930418E-4
démontre;6;6.709833260643473E-5
insensiblement;2;2.2366110868811577E-5
hohenzollern;2;2.2366110868811577E-5
symbole;15;1.6774583151608682E-4
absorbé;3;3.3549166303217366E-5
précieux;13;1.4537972064727526E-4
curieux;5;5.591527717202894E-5
louis;2;2.2366110868811577E-5
mer;42;4.6968832824504313E-4
justification;3;3.3549166303217366E-5
met;20;2.2366110868811577E-4
gardait;4;4.4732221737623154E-5
impulsion;5;5.591527717202894E-5
dépensé;3;3.3549166303217366E-5
pourvu;4;4.4732221737623154E-5
tentai;3;3.3549166303217366E-5
structure;4;4.4732221737623154E-5
protestations;2;2.2366110868811577E-5
rhin;3;3.3549166303217366E-5
merci;11;1.2301360977846367E-4
disparition;7;7.828138804084051E-5
discours;20;2.2366110868811577E-4
638défendre;26;2.907594412945505E-4
circulation;2;2.2366110868811577E-5
parlai;3;3.3549166303217366E-5
propager;2;2.2366110868811577E-5
professent;2;2.2366110868811577E-5
idoles;23;2.5721027499133316E-4
dépend;11;1.2301360977846367E-4
officiants;10;1.1183055434405789E-4
pourrait;40;4.4732221737623154E-4
danger;37;4.137730510730142E-4
merveilleux;2;2.2366110868811577E-5
solitaires;3;3.3549166303217366E-5
pourrais;2;2.2366110868811577E-5
rehausser;4;4.4732221737623154E-5
dépens;8;8.946444347524631E-5
périclès;2;2.2366110868811577E-5
exterminer;5;5.591527717202894E-5
hâtives;2;2.2366110868811577E-5
épanouissement;5;5.591527717202894E-5
exterminés;3;3.3549166303217366E-5
relatifs;2;2.2366110868811577E-5
dotée;2;2.2366110868811577E-5
tales;5;5.591527717202894E-5
voulais-je;2;2.2366110868811577E-5
tornasuk;5;5.591527717202894E-5
effleuraient;4;4.4732221737623154E-5
légendes;17;1.901119423848984E-4
cherchant;2;2.2366110868811577E-5
leçons;10;1.1183055434405789E-4
marécages;12;1.3419666521286946E-4
censés;2;2.2366110868811577E-5
mensonge;31;3.4667471846657946E-4
amour;21;2.3484416412252157E-4
secousses;3;3.3549166303217366E-5
hypocritement;4;4.4732221737623154E-5
froide;5;5.591527717202894E-5
échouer;4;4.4732221737623154E-5
dépassa;2;2.2366110868811577E-5
géniaux;2;2.2366110868811577E-5
commandement;16;1.7892888695049262E-4
dépasse;8;8.946444347524631E-5
beaux;3;3.3549166303217366E-5
animal;5;5.591527717202894E-5
qualité;21;2.3484416412252157E-4
sincère;3;3.3549166303217366E-5
restauration;3;3.3549166303217366E-5
défendaient;2;2.2366110868811577E-5
association;18;2.0129499781930418E-4
délires;2;2.2366110868811577E-5
texte;17;1.901119423848984E-4
organes;3;3.3549166303217366E-5
quittera;4;4.4732221737623154E-5
allemandes;18;2.0129499781930418E-4
objets;6;6.709833260643473E-5
égoïste;2;2.2366110868811577E-5
suffirait;3;3.3549166303217366E-5
voyages;3;3.3549166303217366E-5
slavisation;6;6.709833260643473E-5
charlatans;4;4.4732221737623154E-5
schiller;4;4.4732221737623154E-5
naturelles;10;1.1183055434405789E-4
destruction;29;3.243086075977679E-4
